index,target
201087871,5223
92662614,5223
32754471,5223
384348788,5223
291120455,5223
35111456,5223
31233734,5223
32117268,5223
34380312,5223
182587489,5223
37471967,5223
354875180,5223
33828234,5223
180993347,5223
28691589,5223
260959552,5223
31404639,5223
237924910,5223
110492059,5223
129370986,5223
35447442,5223
129228784,5223
27912375,5223
30586382,5223
29284661,5223
38915304,5223
34295795,5223
35866783,5223
39612788,5223
355385423,5223
218189085,5223
39670991,5223
363230029,5223
111951071,5223
45377155,5223
28423214,5223
31216755,5223
181000685,5223
125891597,5223
183479674,5223
110655004,5223
38054799,5223
384256890,5223
66076458,5223
110131158,5223
179394408,5223
384324532,5223
38377576,5223
50446391,5223
250657683,5223
31647009,5223
352486534,5223
220320082,5223
26612892,5223
114311930,5223
37215031,5223
37709034,5223
102221208,5223
66221205,5223
37971164,5223
182338885,5223
31981785,5223
126741513,5223
279452292,5223
33396124,5223
124302379,5223
350519118,5223
361166144,5223
37155673,5223
112628671,5223
30749521,5223
126992467,5223
30893195,5223
182704181,5223
39534276,5223
38872373,5223
36487643,5223
34215771,5223
38519681,5223
292204464,5223
128897219,5223
199788113,5223
128860738,5223
123262230,5223
36807977,5223
44485912,5223
102075396,5223
27413620,5223
39017976,5223
101858665,5223
33980674,5223
27286444,5223
114515363,5223
291152157,5223
38881172,5223
201901460,5223
39030107,5223
169643951,5223
37066940,5223
128540040,5223
36920601,5223
35207929,5223
30685509,5223
37880960,5223
30692098,5223
26867266,5223
26640007,5223
382961185,5223
180845546,5223
255692637,5223
259646157,5223
39620533,5223
207657427,5223
31956201,5223
36880528,5223
36912089,5223
208995937,5223
182148427,5223
31255616,5223
39428965,5223
33611304,5223
126195017,5223
202213956,5223
31008513,5223
168807192,5223
211776674,5223
180475289,5223
277729895,5223
127468829,5223
50598226,5223
50596792,5223
354693207,5223
33491225,5223
129373403,5223
180425377,5223
237708137,5223
237341251,5223
110272857,5223
281157566,5223
115037240,5223
291435127,5223
181927186,5223
33417859,5223
31528811,5223
31423862,5223
42447581,5223
54361616,5223
29938075,5223
39339371,5223
33740496,5223
127711818,5223
51965520,5223
354902975,5223
92352622,5223
35096040,5223
39621568,5223
112132676,5223
327232193,5223
170922946,5223
36151862,5223
28234156,5223
280811693,5223
34229330,5223
92770199,5223
102121068,5223
36557147,5223
29382114,5223
185316235,5223
207770959,5223
29708756,5223
393212571,5223
92175567,5223
32716846,5223
268564768,5223
29215334,5223
46846792,5223
38095348,5223
126340492,5223
35523908,5223
37423852,5223
181398217,5223
36055839,5223
47613834,5223
179417512,5223
179195922,5223
177617927,5223
27293718,5223
29262149,5223
39689617,5223
123300315,5223
180315530,5223
26552817,5223
127667273,5223
39062381,5223
279714653,5223
280487994,5223
36956438,5223
35035387,5223
39589041,5223
27317686,5223
27396925,5223
49318870,5223
54358897,5223
39665190,5223
39659888,5223
272705011,5223
102228454,5223
384240203,5223
35927128,5223
35372753,5223
66266001,5223
327507423,5223
169242344,5223
54157486,5223
36811507,5223
126641969,5223
26929919,5223
27915956,5223
31763716,5223
27519690,5223
113736268,5223
179146959,5223
328072123,5223
327216211,5223
280115044,5223
111410352,5223
110683361,5223
30840615,5223
129030646,5223
36178820,5223
66385083,5223
28008969,5223
362230389,5223
173249634,5223
182401398,5223
31202978,5223
170454219,5223
178106181,5223
292075583,5223
179470444,5223
202615165,5223
168142839,5223
113297070,5223
170600661,5223
30023963,5223
37889974,5223
28593490,5223
33302598,5223
282506609,5223
183657009,5223
112512086,5223
30885384,5223
27490689,5223
101522778,5223
38213674,5223
211848261,5223
39228551,5223
39696036,5223
238300961,5223
324754679,5223
32990352,5223
32349751,5223
28178547,5223
38651524,5223
54327299,5223
27768046,5223
37286904,5223
126102334,5223
29433946,5223
114980635,5223
181006322,5223
180319331,5223
26998800,5223
351465260,5223
29810121,5223
170992752,5223
126859481,5223
38091310,5223
211002386,5223
113895368,5223
37422997,5223
30528303,5223
166692871,5223
177249538,5223
165606262,5223
277698762,5223
237754931,5223
179311956,5223
315302211,5223
66143953,5223
199836055,5223
38546248,5223
31021141,5223
327057710,5223
37945953,5223
179928917,5223
171048751,5223
45709422,5223
34177140,5223
292216218,5223
128665716,5223
126158952,5223
78456983,5223
128049130,5223
113254979,5223
92602809,5223
32057447,5223
66103973,5223
37525712,5223
202020390,5223
33151785,5223
78408515,5223
355528135,5223
33916809,5223
31535525,5223
31303554,5223
54716646,5223
112685471,5223
168903577,5223
157096049,5223
113900724,5223
39317091,5223
220208316,5223
38079797,5223
112795181,5223
30575919,5223
34632729,5223
33502394,5223
126522990,5223
39511458,5223
237905908,5223
36767242,5223
35500418,5223
102065547,5223
28888492,5223
106044967,5223
279454710,5223
54366938,5223
33946119,5223
66241509,5223
87467562,5223
170384640,5223
158707527,5223
112210069,5223
26844207,5223
39483394,5223
102347616,5223
211378041,5223
105050264,5223
102073945,5223
113789336,5223
200632528,5223
38261560,5223
35681741,5223
30073591,5223
202416485,5223
92925494,5223
42043085,5223
277973228,5223
105088265,5223
158185229,5223
30077071,5223
110243342,5223
169095759,5223
183804262,5223
354535093,5223
112556968,5223
27076831,5223
278956964,5223
32619940,5223
38414445,5223
112990360,5223
39364407,5223
238269826,5223
32398590,5223
54189591,5223
113078168,5223
126273282,5223
33113000,5223
27993524,5223
177318763,5223
169958924,5223
212136134,5223
33453202,5223
362178883,5223
29429853,5223
50762546,5223
129433670,5223
37463294,5223
36666357,5223
129150986,5223
168906774,5223
290982086,5223
250655283,5223
211448891,5223
34136806,5223
291398035,5223
32381023,5223
28001647,5223
33106151,5223
237962503,5223
168846691,5223
27295317,5223
36524600,5223
34550345,5223
183768384,5223
166908286,5223
114354934,5223
352797000,5223
327209990,5223
36080282,5223
37985202,5223
280500377,5223
39274717,5223
156866134,5223
38946538,5223
208048918,5223
42794599,5223
54206380,5223
26720898,5223
179769502,5223
39526064,5223
127373830,5223
54899316,5223
165564936,5223
327221067,5223
170509526,5223
128990693,5223
343734007,5223
170209244,5223
91128134,5223
180937021,5223
33307696,5223
102398922,5223
28573235,5223
156755422,5223
26944792,5223
37123792,5223
29566138,5223
32779416,5223
171793884,5223
207679789,5223
170545305,5223
315440343,5223
325974443,5223
327710095,5223
50582719,5223
91284953,5223
356105277,5223
180253576,5223
313583351,5223
34475834,5223
36555516,5223
39240761,5223
37677249,5223
50147248,5223
37482698,5223
318536967,5223
32666458,5223
37440985,5223
46986525,5223
114731390,5223
114551083,5223
104689986,5223
177790469,5223
362864855,5223
201955717,5223
179606525,5223
104978298,5223
101647169,5223
32938626,5223
166842766,5223
37566393,5223
169957319,5223
129216420,5223
28579677,5223
30864459,5223
36096261,5223
54110250,5223
92758289,5223
261163213,5223
39575221,5223
30144291,5223
180905692,5223
104740555,5223
218905272,5223
352658539,5223
180772557,5223
211170457,5223
106057679,5223
27262671,5223
208246994,5223
277985879,5223
34889248,5223
38970105,5223
54229729,5223
28471775,5223
36108768,5223
36719834,5223
324527162,5223
260171094,5223
113509431,5223
220450730,5223
238493835,5223
218441623,5223
101600191,5223
39299039,5223
170385352,5223
327648149,5223
165658598,5223
207595024,5223
114746160,5223
169922845,5223
169472949,5223
32520109,5223
114482476,5223
34332224,5223
33085166,5223
66104640,5223
37900665,5223
31196866,5223
28176855,5223
32024518,5223
34073674,5223
184714384,5223
110524728,5223
220369718,5223
26944340,5223
250375327,5223
30660792,5223
27132468,5223
91584031,5223
128655697,5223
29492442,5223
34650449,5223
29922323,5223
65580620,5223
129239467,5223
179451283,5223
26813411,5223
36912795,5223
54297458,5223
36951505,5223
169728954,5223
31409886,5223
27775087,5223
36733017,5223
29914387,5223
39394094,5223
104643356,5223
54209144,5223
351961233,5223
182665649,5223
27986024,5223
114523434,5223
126163052,5223
35311903,5223
29387109,5223
250593929,5223
39624383,5223
38016688,5223
38342816,5223
32842364,5223
327271102,5223
179620320,5223
351220779,5223
381285279,5223
34123867,5223
26582496,5223
184031963,5223
129340243,5223
165798546,5223
113673568,5223
34561002,5223
181346288,5223
37603890,5223
112374160,5223
115000220,5223
50349938,5223
29478586,5223
125989073,5223
184291085,5223
36162653,5223
179173531,5223
169863064,5223
50147572,5223
54382560,5223
49094543,5223
250339844,5223
113686627,5223
282549081,5223
38835333,5223
291823777,5223
393365464,5223
179895073,5223
35915230,5223
238614481,5223
170755316,5223
38272628,5223
328162287,5223
114437567,5223
54509678,5223
31001364,5223
356144210,5223
392333405,5223
342805786,5223
29050270,5223
128974812,5223
104762137,5223
165551476,5223
110452458,5223
169798873,5223
38821768,5223
37903622,5223
29360878,5223
112407260,5223
218814381,5223
101903011,5223
66324004,5223
31118612,5223
35120712,5223
327127141,5223
183280268,5223
180445409,5223
30192670,5223
42493028,5223
250553286,5223
112022002,5223
36072575,5223
237934105,5223
127200680,5223
30824522,5223
38830360,5223
38045255,5223
38975306,5223
171579299,5223
38848821,5223
324031418,5223
282326552,5223
105532265,5223
327188232,5223
361934798,5223
114466999,5223
208604324,5223
114989244,5223
168168335,5223
55066606,5223
218150976,5223
124251925,5223
36358902,5223
31185351,5223
28376101,5223
176252339,5223
255724189,5223
27275830,5223
259545690,5223
39119529,5223
327093432,5223
29006402,5223
37001591,5223
179129248,5223
291176480,5223
34977537,5223
250638672,5223
29768057,5223
272713680,5223
37192196,5223
37324187,5223
126004088,5223
78419536,5223
354863922,5223
32977731,5223
363548209,5223
179103499,5223
32595497,5223
39084000,5223
363349220,5223
126200433,5223
177740835,5223
238135842,5223
34073515,5223
38727076,5223
35954422,5223
38243967,5223
42511257,5223
168388816,5223
30589835,5223
360905937,5223
354824600,5223
250764294,5223
168386187,5223
113425163,5223
34598258,5223
31687028,5223
169407607,5223
34837165,5223
38613209,5223
128805860,5223
46525823,5223
38398749,5223
32932685,5223
33877131,5223
179362254,5223
170198578,5223
37257886,5223
114199333,5223
27207501,5223
169482008,5223
54161102,5223
259508097,5223
292010128,5223
169239386,5223
37305426,5223
126014441,5223
27599217,5223
29603475,5223
27023180,5223
30363222,5223
292457231,5223
27551328,5223
46980642,5223
26548517,5223
91879441,5223
111794853,5223
27186596,5223
352667093,5223
105863672,5223
180310951,5223
33378112,5223
260008612,5223
26678812,5223
38416004,5223
261042815,5223
184225098,5223
237766438,5223
26887572,5223
170967215,5223
27222753,5223
124901271,5223
92280387,5223
291073965,5223
30859640,5223
35367640,5223
37713536,5223
33577030,5223
32310556,5223
104930772,5223
362967056,5223
282057533,5223
165593331,5223
113157123,5223
114999276,5223
101511954,5223
182718717,5223
170366312,5223
33436601,5223
327472624,5223
114012943,5223
27118155,5223
40666202,5223
182667203,5223
91349574,5223
128785366,5223
36151538,5223
27978597,5223
355757102,5223
37122372,5223
102344901,5223
93027965,5223
363295885,5223
170556870,5223
179843941,5223
28082368,5223
238149996,5223
128774891,5223
238260899,5223
218411910,5223
27134704,5223
38226935,5223
30786902,5223
39083109,5223
168268573,5223
35881193,5223
170898861,5223
110103331,5223
39353830,5223
114802480,5223
37766779,5223
291217607,5223
169939052,5223
393760468,5223
38148719,5223
37109370,5223
33050513,5223
33255581,5223
352492523,5223
26844449,5223
180378919,5223
352574100,5223
35926971,5223
54087450,5223
29994563,5223
29638679,5223
169522499,5223
292496303,5223
26507692,5223
156422740,5223
238078651,5223
327010639,5223
291108757,5223
31479315,5223
28800199,5223
177319729,5223
28165709,5223
291660068,5223
170302393,5223
102019329,5223
126597695,5223
327575745,5223
128639517,5223
34320319,5223
38152010,5223
37162272,5223
111771144,5223
177602379,5223
291773081,5223
32262564,5223
114262919,5223
39380288,5223
218520077,5223
318095058,5223
38551902,5223
169541226,5223
114299976,5223
318171304,5223
31614127,5223
37462437,5223
29408456,5223
33817566,5223
211991359,5223
184048305,5223
168947174,5223
128965355,5223
28051750,5223
281946178,5223
38844824,5223
202573768,5223
280289485,5223
259268582,5223
33557073,5223
31233063,5223
170509298,5223
126527263,5223
126263460,5223
166986464,5223
39660817,5223
211383219,5223
318837350,5223
202418225,5223
26840372,5223
114473931,5223
113754214,5223
259482946,5223
92300472,5223
27936652,5223
31160823,5223
28859037,5223
36800718,5223
182347012,5223
54196972,5223
93091524,5223
169156835,5223
33010687,5223
179456334,5223
125086073,5223
277933483,5223
38119051,5223
38447955,5223
169497984,5223
291837300,5223
27933405,5223
30703741,5223
27742926,5223
218329844,5223
35230150,5223
327820167,5223
27101724,5223
39665028,5223
127045399,5223
105191361,5223
54539107,5223
312614555,5223
92694651,5223
114924771,5223
170637648,5223
168880639,5223
102015922,5223
37898255,5223
27643847,5223
49530625,5223
114211570,5223
26852684,5223
351836290,5223
34074339,5223
32061507,5223
36833872,5223
36223713,5223
123241703,5223
35537661,5223
39176708,5223
102399449,5223
126681872,5223
250361246,5223
33083372,5223
326932543,5223
238579550,5223
34254628,5223
112683685,5223
31358596,5223
31802759,5223
101757547,5223
218887460,5223
37644987,5223
328072357,5223
38223389,5223
29895950,5223
199629905,5223
93180518,5223
169753803,5223
261078820,5223
29818018,5223
36865002,5223
38134578,5223
29599466,5223
179312380,5223
113610274,5223
183389318,5223
325103184,5223
218252547,5223
361922870,5223
27574974,5223
39105079,5223
66045282,5223
38057834,5223
91633807,5223
37116028,5223
36924956,5223
260022920,5223
182251830,5223
32400885,5223
35768620,5223
184088004,5223
37582923,5223
110417510,5223
26704128,5223
129074206,5223
292124269,5223
50559383,5223
33844531,5223
211333787,5223
38788459,5223
34519592,5223
32724647,5223
29109498,5223
126115029,5223
29117982,5223
28256484,5223
268498116,5223
38318937,5223
34624092,5223
258439540,5223
169435648,5223
177288234,5223
27747111,5223
110452270,5223
35461150,5223
179513530,5223
27104950,5223
38944329,5223
34712816,5223
32025222,5223
35325965,5223
30073217,5223
37226315,5223
27363725,5223
34825156,5223
101644899,5223
207869862,5223
28944657,5223
354494858,5223
36869746,5223
125927274,5223
351094139,5223
292485817,5223
183452571,5223
39548974,5223
219661401,5223
126706852,5223
49909912,5223
128883508,5223
261071591,5223
176668469,5223
127840139,5223
111896115,5223
280443015,5223
129036717,5223
383818439,5223
27293528,5223
27651740,5223
31236804,5223
169154125,5223
28842685,5223
211515309,5223
352644129,5223
126890144,5223
31803221,5223
280315220,5223
37254032,5223
291519170,5223
42674265,5223
27449573,5223
179823583,5223
355767007,5223
54272182,5223
29478266,5223
170943113,5223
182557704,5223
155742078,5223
42012039,5223
54838580,5223
93291735,5223
39576369,5223
291891566,5223
35373552,5223
33581035,5223
112606268,5223
37891024,5223
39597735,5223
29157540,5223
36962486,5223
113644060,5223
218236925,5223
256108822,5223
201966603,5223
250721648,5223
33282329,5223
260149200,5223
255749169,5223
38279264,5223
125907343,5223
39369115,5223
171644954,5223
267535530,5223
325840983,5223
93344881,5223
31667770,5223
177592515,5223
202565998,5223
114683423,5223
112080933,5223
352180425,5223
179471433,5223
327207424,5223
167053160,5223
34993878,5223
259344994,5223
35518197,5223
42262138,5223
318663953,5223
39078944,5223
352275984,5223
50986307,5223
32511073,5223
36127928,5223
35364936,5223
126058744,5223
184240323,5223
29887296,5223
27136647,5223
33181071,5223
282055618,5223
110610456,5223
114636607,5223
39536160,5223
35121421,5223
262508116,5223
39526080,5223
291878319,5223
37710539,5223
36207408,5223
125356704,5223
28717723,5223
30079242,5223
313602880,5223
35797037,5223
165619757,5223
27247864,5223
278081210,5223
183416685,5223
201979445,5223
30725401,5223
170004244,5223
260087406,5223
31282388,5223
26662989,5223
250709687,5223
260971488,5223
170076159,5223
35057691,5223
250354664,5223
207948905,5223
39199829,5223
28284854,5223
36657221,5223
33164350,5223
37156112,5223
169337671,5223
352273559,5223
38966093,5223
291731332,5223
249963404,5223
129077239,5223
113529581,5223
27166567,5223
183447305,5223
37114536,5223
35723529,5223
87391338,5223
292089131,5223
28353521,5223
208500329,5223
38880167,5223
325899961,5223
126703355,5223
38120498,5223
28167361,5223
179892909,5223
26895376,5223
27779110,5223
169282662,5223
30412710,5223
32710248,5223
202548171,5223
169880561,5223
277968213,5223
36096446,5223
37895609,5223
362270049,5223
354743598,5223
33559736,5223
177374383,5223
250606531,5223
256045113,5223
32636075,5223
327125273,5223
30455141,5223
91024951,5223
28232202,5223
183882265,5223
31332444,5223
34301259,5223
250615478,5223
327785281,5223
39490538,5223
354325476,5223
169884630,5223
26480630,5223
362387094,5223
26678455,5223
207933102,5223
170227584,5223
39245214,5223
37569494,5223
169870468,5223
237464598,5223
238584293,5223
129153144,5223
171234059,5223
38697451,5223
38236332,5223
26692784,5223
27322282,5223
113991697,5223
30426075,5223
37333417,5223
129336857,5223
27700897,5223
169606209,5223
33909700,5223
35064296,5223
37147419,5223
39615615,5223
39376277,5223
181722933,5223
207971058,5223
27109772,5223
180000213,5223
114506146,5223
42514110,5223
170023336,5223
37971693,5223
27037150,5223
39252469,5223
38289447,5223
292236433,5223
32251739,5223
327920639,5223
112715866,5223
26821599,5223
35466619,5223
42432515,5223
66157954,5223
32424356,5223
30877931,5223
30697591,5223
126382563,5223
128748175,5223
38673304,5223
291989093,5223
129389497,5223
354866885,5223
54163680,5223
169941950,5223
114358798,5223
39686848,5223
101849810,5223
360904410,5223
30327161,5223
112189853,5223
27192590,5223
38247394,5223
211979210,5223
66377084,5223
54754121,5223
123808489,5223
30094768,5223
128399781,5223
170528196,5223
28925368,5223
114066651,5223
36263932,5223
126127964,5223
38654801,5223
32600929,5223
54393448,5223
169532329,5223
66273805,5223
54390798,5223
42260610,5223
169784325,5223
280052938,5223
101644112,5223
54603671,5223
127528251,5223
292507681,5223
29762232,5223
169547480,5223
30413197,5223
179308461,5223
115034664,5223
78671900,5223
40080748,5223
27091146,5223
179098868,5223
175680600,5223
91675524,5223
169322103,5223
353138399,5223
392934855,5223
343199496,5223
292120461,5223
169651802,5223
179865125,5223
202456077,5223
37607093,5223
31556426,5223
39595602,5223
277344352,5223
66047459,5223
32643058,5223
218442389,5223
126242938,5223
37398148,5223
66099595,5223
28574064,5223
362662815,5223
32405964,5223
38647820,5223
179994859,5223
53838678,5223
180171363,5223
30236419,5223
28732316,5223
39304433,5223
126599640,5223
27427873,5223
38666385,5223
35326570,5223
35005972,5223
54330279,5223
237409536,5223
291475065,5223
208463463,5223
39299018,5223
165588156,5223
179909556,5223
35388166,5223
54460694,5223
39628449,5223
218859464,5223
32438475,5223
170016358,5223
126297594,5223
202004324,5223
238515145,5223
26863486,5223
54212328,5223
34609870,5223
167049603,5223
170690210,5223
38301199,5223
38207328,5223
38157263,5223
167267720,5223
169190145,5223
35617392,5223
212089681,5223
250530115,5223
37456628,5223
173021639,5223
38125638,5223
250603522,5223
32094214,5223
280626032,5223
315118081,5223
37950599,5223
261200478,5223
393740332,5223
168852982,5223
218056194,5223
35260161,5223
268357205,5223
177604577,5223
38618394,5223
180041103,5223
126534610,5223
125977147,5223
31268394,5223
32817304,5223
207878443,5223
180009350,5223
180248660,5223
259517933,5223
179173443,5223
179561167,5223
114952412,5223
29956702,5223
54528404,5223
38117462,5223
30381195,5223
66144802,5223
65643674,5223
129221054,5223
38027243,5223
114230343,5223
29634352,5223
36955684,5223
39013114,5223
35205383,5223
168451599,5223
66066464,5223
39331190,5223
114797410,5223
328282056,5223
381282244,5223
317518435,5223
34404882,5223
360713773,5223
28634152,5223
27706927,5223
113605384,5223
127751655,5223
173254954,5223
126124496,5223
102008177,5223
50190200,5223
38746318,5223
35754198,5223
91301450,5223
280072394,5223
54118501,5223
78821838,5223
257044836,5223
211553929,5223
182462886,5223
37935588,5223
93378505,5223
37627789,5223
32111951,5223
34028558,5223
237629991,5223
32371043,5223
177353906,5223
36234581,5223
129319199,5223
178196403,5223
180003818,5223
169694406,5223
35545271,5223
177065529,5223
31388502,5223
28587401,5223
36891233,5223
110401711,5223
101806926,5223
27343883,5223
29410210,5223
26465361,5223
125913362,5223
35964655,5223
91648607,5223
29485302,5223
291216547,5223
218323494,5223
92901368,5223
354845144,5223
318311534,5223
54235336,5223
384166937,5223
37608269,5223
362330914,5223
37577334,5223
363126350,5223
326895393,5223
362126793,5223
29247698,5223
177792666,5223
178928960,5223
27120650,5223
32683131,5223
38344116,5223
168937379,5223
38990723,5223
91344998,5223
278968683,5223
37587334,5223
110269431,5223
114394010,5223
180439605,5223
28592614,5223
28271724,5223
28420334,5223
36958706,5223
28974779,5223
208028070,5223
177744389,5223
291103672,5223
179773960,5223
34703061,5223
170355520,5223
27996658,5223
39168775,5223
183200877,5223
34741124,5223
38519962,5223
125412547,5223
125997300,5223
39405166,5223
33787106,5223
30286938,5223
179274771,5223
28982116,5223
31237795,5223
30505658,5223
326948056,5223
39426656,5223
362287904,5223
101521531,5223
34557488,5223
169296994,5223
38618090,5223
167054394,5223
291083767,5223
32120496,5223
30058473,5223
218398442,5223
26583104,5223
272816934,5223
383514887,5223
111532593,5223
38223946,5223
181172461,5223
250488261,5223
30197706,5223
184157668,5223
37363450,5223
31770416,5223
39064372,5223
28619135,5223
31486589,5223
169977682,5223
78680476,5223
170511600,5223
37860226,5223
179661389,5223
209682704,5223
112543014,5223
28233226,5223
37306440,5223
169092352,5223
34293543,5223
37904968,5223
38893695,5223
383946273,5223
26973963,5223
39508047,5223
32557924,5223
291657377,5223
42595954,5223
32015048,5223
38352131,5223
180551172,5223
328071640,5223
218602927,5223
114386077,5223
170663911,5223
29824614,5223
32194621,5223
30799467,5223
50524086,5223
362099648,5223
126343598,5223
212142661,5223
39428953,5223
101653602,5223
168900288,5223
282010597,5223
32521642,5223
39177256,5223
208457129,5223
177945775,5223
278862774,5223
113308926,5223
27524791,5223
35495490,5223
237748690,5223
37762437,5223
38686744,5223
361767600,5223
91686837,5223
292192361,5223
33985996,5223
26653419,5223
33409793,5223
113543763,5223
183356490,5223
238538741,5223
33136066,5223
169086473,5223
34647561,5223
39386140,5223
38096936,5223
114272787,5223
278009282,5223
114833580,5223
50253247,5223
168253984,5223
29028948,5223
126113813,5223
36863031,5223
125889305,5223
28630176,5223
128035041,5223
180017315,5223
49349515,5223
78652785,5223
39216821,5223
167968777,5223
127539918,5223
101698075,5223
37220868,5223
101792517,5223
101955390,5223
170574396,5223
91280085,5223
28698609,5223
29543718,5223
54922456,5223
179514209,5223
170123994,5223
353332567,5223
29710747,5223
33083841,5223
313123976,5223
167231531,5223
181280666,5223
30527677,5223
102215080,5223
169070207,5223
39391808,5223
37114128,5223
28307163,5223
312796795,5223
126667771,5223
53845117,5223
39535934,5223
37373113,5223
170749397,5223
66118654,5223
35204209,5223
66345979,5223
356032441,5223
170148199,5223
259347172,5223
318816623,5223
34800754,5223
29201415,5223
38519144,5223
169937403,5223
211750349,5223
54188079,5223
27433698,5223
218401074,5223
179627920,5223
38497213,5223
30378489,5223
30192561,5223
31294533,5223
114942410,5223
27952925,5223
318479168,5223
201913217,5223
36880274,5223
170045229,5223
171406226,5223
170096820,5223
101547286,5223
199638936,5223
37185694,5223
39169649,5223
55088176,5223
180465033,5223
260161099,5223
32952652,5223
38654219,5223
202647702,5223
26983847,5223
28481619,5223
66154573,5223
179681300,5223
328168964,5223
50064458,5223
126530823,5223
177466569,5223
325900260,5223
237719979,5223
183488603,5223
177796108,5223
104832605,5223
180413086,5223
50433431,5223
78468304,5223
51023068,5223
179773954,5223
34997928,5223
179696003,5223
37262333,5223
28402811,5223
114648240,5223
32222844,5223
38601067,5223
177704188,5223
208120168,5223
38652145,5223
181445175,5223
352788995,5223
27194584,5223
29265059,5223
33888513,5223
105818693,5223
39080887,5223
37331593,5223
218834629,5223
128825887,5223
33851844,5223
39391707,5223
291373167,5223
326099517,5223
39958151,5223
113599013,5223
291396446,5223
50642864,5223
326224859,5223
92749578,5223
113690770,5223
34222194,5223
39351376,5223
114800045,5223
209026670,5223
30440641,5223
113859941,5223
38602601,5223
102400437,5223
208936677,5223
102288190,5223
327136547,5223
37990360,5223
27004627,5223
54231906,5223
114913838,5223
37013951,5223
383900392,5223
39184140,5223
33807408,5223
259801232,5223
34254852,5223
362303013,5223
42433839,5223
182666522,5223
177467675,5223
113669603,5223
36261047,5223
35619150,5223
114661990,5223
29760157,5223
208875257,5223
65654645,5223
33482340,5223
356176292,5223
35460392,5223
92867853,5223
361389463,5223
34206831,5223
36858354,5223
238602897,5223
317528115,5223
32178687,5223
91899932,5223
110285770,5223
35378857,5223
54151529,5223
169731343,5223
169409115,5223
126239409,5223
27605804,5223
237676603,5223
219019442,5223
114493700,5223
33171640,5223
180386876,5223
126960812,5223
38187058,5223
28398063,5223
39324826,5223
277115546,5223
185154430,5223
32461176,5223
29552106,5223
37915841,5223
364030433,5223
29701369,5223
32291839,5223
268394226,5223
34202365,5223
129160495,5223
114184667,5223
39192157,5223
36300778,5223
93149874,5223
104740786,5223
202016481,5223
32949529,5223
38493431,5223
54222057,5223
211391368,5223
32483361,5223
292124393,5223
36928058,5223
38229202,5223
28556145,5223
110394749,5223
169361605,5223
31200488,5223
165655297,5223
179325937,5223
50310285,5223
342485054,5223
128540145,5223
31542135,5223
104922521,5223
52239675,5223
170433248,5223
42360794,5223
30500366,5223
170125001,5223
182644020,5223
182583486,5223
177854333,5223
41507998,5223
33711932,5223
51035068,5223
28068735,5223
186127361,5223
37176759,5223
237819432,5223
208468990,5223
361740723,5223
353295901,5223
38938620,5223
168905972,5223
354855549,5223
28669576,5223
168214760,5223
30823329,5223
268460902,5223
168126707,5223
54135010,5223
38287110,5223
211442284,5223
106021032,5223
65544487,5223
39386069,5223
110528639,5223
35641459,5223
30787083,5223
34541299,5223
37031672,5223
362109518,5223
169448332,5223
38807964,5223
394484525,5223
29600218,5223
28980315,5223
33735643,5223
32148074,5223
27580715,5223
29376411,5223
38424606,5223
177610971,5223
37195292,5223
39340066,5223
32122366,5223
126525012,5223
237708339,5223
29977981,5223
26951887,5223
324572898,5223
28701748,5223
292046487,5223
66036976,5223
29515470,5223
87649182,5223
382670027,5223
270723973,5223
50238919,5223
261166320,5223
211733206,5223
110206004,5223
54304466,5223
39427464,5223
37438009,5223
211763476,5223
168343455,5223
363427808,5223
38737053,5223
30882285,5223
184155513,5223
30598190,5223
27546892,5223
29500368,5223
114782617,5223
29225379,5223
270638157,5223
178214249,5223
36965857,5223
92643754,5223
34393482,5223
318312442,5223
33448982,5223
111169401,5223
26546643,5223
125662696,5223
39354753,5223
38494785,5223
31540045,5223
327772734,5223
27413464,5223
156761160,5223
170871758,5223
34757319,5223
92865165,5223
238449272,5223
28081213,5223
35417485,5223
125924371,5223
38053897,5223
35102630,5223
114467984,5223
171242551,5223
88114234,5223
93109806,5223
126564909,5223
114450090,5223
31825957,5223
26490523,5223
210195584,5223
166918447,5223
65581887,5223
32831848,5223
38166442,5223
278252609,5223
34509922,5223
30861252,5223
29658622,5223
36635188,5223
27153533,5223
315319031,5223
362068749,5223
126383042,5223
291853371,5223
291023310,5223
27527750,5223
92135085,5223
34671595,5223
39376105,5223
170896311,5223
165629314,5223
32939568,5223
39384023,5223
211404090,5223
123810490,5223
27051098,5223
356343298,5223
161703022,5223
32004225,5223
114458174,5223
259789219,5223
125674128,5223
30135687,5223
54166336,5223
92714510,5223
32005997,5223
111834228,5223
361793907,5223
26890366,5223
354849319,5223
178283222,5223
34462183,5223
104950204,5223
211234087,5223
39051126,5223
31532065,5223
31452633,5223
39474718,5223
38762686,5223
199622344,5223
28800968,5223
268320966,5223
38462224,5223
218510496,5223
30573202,5223
91095597,5223
37327060,5223
102006795,5223
101764631,5223
29485095,5223
35590244,5223
218416276,5223
54215743,5223
32255760,5223
54900307,5223
237819678,5223
36388428,5223
37272554,5223
37588280,5223
93412958,5223
199646785,5223
327032834,5223
28931508,5223
66078756,5223
209642711,5223
129022021,5223
32523661,5223
128679238,5223
355662628,5223
179698820,5223
32218834,5223
237870181,5223
54184208,5223
36816110,5223
30323672,5223
208004043,5223
126109699,5223
183534429,5223
42396256,5223
66073054,5223
165617460,5223
36891736,5223
28258548,5223
